entity,short_name
"http://dbpedia.org/resource/Ocean_County,_New_Jersey","Ocean County, New Jersey"
"http://dbpedia.org/resource/Passaic_County,_New_Jersey","Passaic County, New Jersey"
"http://dbpedia.org/resource/Middlesex_County,_New_Jersey","Middlesex County, New Jersey"
"http://dbpedia.org/resource/Morris_County,_New_Jersey","Morris County, New Jersey"
"http://dbpedia.org/resource/Camden_County,_New_Jersey","Camden County, New Jersey"
"http://dbpedia.org/resource/Mercer_County,_New_Jersey","Mercer County, New Jersey"
"http://dbpedia.org/resource/Cape_May_County,_New_Jersey","Cape May County, New Jersey"
"http://dbpedia.org/resource/Cumberland_County,_New_Jersey","Cumberland County, New Jersey"
"http://dbpedia.org/resource/Gloucester_County,_New_Jersey","Gloucester County, New Jersey"
"http://dbpedia.org/resource/Hunterdon_County,_New_Jersey","Hunterdon County, New Jersey"
"http://dbpedia.org/resource/Atlantic_County,_New_Jersey","Atlantic County, New Jersey"
"http://dbpedia.org/resource/Monmouth_County,_New_Jersey","Monmouth County, New Jersey"
"http://dbpedia.org/resource/Essex_County,_New_Jersey","Essex County, New Jersey"
"http://dbpedia.org/resource/Hudson_County,_New_Jersey","Hudson County, New Jersey"
"http://dbpedia.org/resource/Bergen_County,_New_Jersey","Bergen County, New Jersey"
"http://dbpedia.org/resource/Sussex_County,_New_Jersey","Sussex County, New Jersey"
"http://dbpedia.org/resource/Burlington_County,_New_Jersey","Burlington County, New Jersey"
"http://dbpedia.org/resource/Elko_County,_Nevada","Elko County, Nevada"
"http://dbpedia.org/resource/Nye_County,_Nevada","Nye County, Nevada"
"http://dbpedia.org/resource/Washoe_County,_Nevada","Washoe County, Nevada"
http://dbpedia.org/resource/Don_DeLillo,Don DeLillo
"http://dbpedia.org/resource/Yonkers,_New_York","Yonkers, New York"
http://dbpedia.org/resource/Reese_Witherspoon,Reese Witherspoon
http://dbpedia.org/resource/Cruel_Intentions,Cruel Intentions
"http://dbpedia.org/resource/Huntington,_West_Virginia","Huntington, West Virginia"
"http://dbpedia.org/resource/St._Lawrence_County,_New_York","St. Lawrence County, New York"
"http://dbpedia.org/resource/Hillsborough_County,_New_Hampshire","Hillsborough County, New Hampshire"
"http://dbpedia.org/resource/Grafton_County,_New_Hampshire","Grafton County, New Hampshire"
"http://dbpedia.org/resource/Cheshire_County,_New_Hampshire","Cheshire County, New Hampshire"
"http://dbpedia.org/resource/Merrimack_County,_New_Hampshire","Merrimack County, New Hampshire"
"http://dbpedia.org/resource/Rockingham_County,_New_Hampshire","Rockingham County, New Hampshire"
"http://dbpedia.org/resource/Carroll_County,_New_Hampshire","Carroll County, New Hampshire"
"http://dbpedia.org/resource/Cass_County,_Nebraska","Cass County, Nebraska"
http://dbpedia.org/resource/Virgin_Records,Virgin Records
http://dbpedia.org/resource/Richard_Branson,Richard Branson
http://dbpedia.org/resource/Brent_Spiner,Brent Spiner
http://dbpedia.org/resource/Showgirls,Showgirls
http://dbpedia.org/resource/Brixton,Brixton
http://dbpedia.org/resource/Camberwell,Camberwell
http://dbpedia.org/resource/Quetta,Quetta
http://dbpedia.org/resource/Chiswick,Chiswick
http://dbpedia.org/resource/Hampstead,Hampstead
"http://dbpedia.org/resource/Portsmouth,_New_Hampshire","Portsmouth, New Hampshire"
http://dbpedia.org/resource/Romford,Romford
http://dbpedia.org/resource/Paddington,Paddington
"http://dbpedia.org/resource/Long_Beach,_California","Long Beach, California"
http://dbpedia.org/resource/Stepney,Stepney
http://dbpedia.org/resource/Wandsworth,Wandsworth
"http://dbpedia.org/resource/Boulder,_Colorado","Boulder, Colorado"
"http://dbpedia.org/resource/Wimbledon,_London","Wimbledon, London"
http://dbpedia.org/resource/London_Borough_of_Enfield,London Borough of Enfield
"http://dbpedia.org/resource/St._Louis_County,_Missouri","St. Louis County, Missouri"
"http://dbpedia.org/resource/Jackson_County,_Missouri","Jackson County, Missouri"
"http://dbpedia.org/resource/Ramsey_County,_Minnesota","Ramsey County, Minnesota"
"http://dbpedia.org/resource/St._Louis_County,_Minnesota","St. Louis County, Minnesota"
"http://dbpedia.org/resource/Washington_County,_Minnesota","Washington County, Minnesota"
"http://dbpedia.org/resource/Hennepin_County,_Minnesota","Hennepin County, Minnesota"
"http://dbpedia.org/resource/Dakota_County,_Minnesota","Dakota County, Minnesota"
"http://dbpedia.org/resource/Chisago_County,_Minnesota","Chisago County, Minnesota"
"http://dbpedia.org/resource/Stearns_County,_Minnesota","Stearns County, Minnesota"
http://dbpedia.org/resource/County_Kildare,County Kildare
"http://dbpedia.org/resource/Tuscola_County,_Michigan","Tuscola County, Michigan"
"http://dbpedia.org/resource/Washtenaw_County,_Michigan","Washtenaw County, Michigan"
"http://dbpedia.org/resource/Wayne_County,_Michigan","Wayne County, Michigan"
"http://dbpedia.org/resource/Saginaw_County,_Michigan","Saginaw County, Michigan"
"http://dbpedia.org/resource/Oakland_County,_Michigan","Oakland County, Michigan"
"http://dbpedia.org/resource/Macomb_County,_Michigan","Macomb County, Michigan"
"http://dbpedia.org/resource/Marquette_County,_Michigan","Marquette County, Michigan"
http://dbpedia.org/resource/Doo-wop,Doo-wop
http://dbpedia.org/resource/Hannah_Arendt,Hannah Arendt
http://dbpedia.org/resource/London_Borough_of_Tower_Hamlets,London Borough of Tower Hamlets
http://dbpedia.org/resource/London_Borough_of_Newham,London Borough of Newham
"http://dbpedia.org/resource/Berrien_County,_Michigan","Berrien County, Michigan"
"http://dbpedia.org/resource/Kent_County,_Michigan","Kent County, Michigan"
"http://dbpedia.org/resource/Flathead_County,_Montana","Flathead County, Montana"
"http://dbpedia.org/resource/Genesee_County,_Michigan","Genesee County, Michigan"
"http://dbpedia.org/resource/Ingham_County,_Michigan","Ingham County, Michigan"
"http://dbpedia.org/resource/Washington_County,_Maine","Washington County, Maine"
"http://dbpedia.org/resource/York_County,_Maine","York County, Maine"
"http://dbpedia.org/resource/Kennebec_County,_Maine","Kennebec County, Maine"
"http://dbpedia.org/resource/Oxford_County,_Maine","Oxford County, Maine"
"http://dbpedia.org/resource/Penobscot_County,_Maine","Penobscot County, Maine"
"http://dbpedia.org/resource/Hancock_County,_Maine","Hancock County, Maine"
"http://dbpedia.org/resource/Cumberland_County,_Maine","Cumberland County, Maine"
"http://dbpedia.org/resource/Aroostook_County,_Maine","Aroostook County, Maine"
http://dbpedia.org/resource/Edmonton,Edmonton
"http://dbpedia.org/resource/Jefferson_County,_Kentucky","Jefferson County, Kentucky"
"http://dbpedia.org/resource/Sedgwick_County,_Kansas","Sedgwick County, Kansas"
"http://dbpedia.org/resource/Johnson_County,_Kansas","Johnson County, Kansas"
"http://dbpedia.org/resource/Arlington,_Texas","Arlington, Texas"
http://dbpedia.org/resource/Greenwich,Greenwich
http://dbpedia.org/resource/Basilicata,Basilicata
http://dbpedia.org/resource/Islington,Islington
"http://dbpedia.org/resource/Scott_County,_Iowa","Scott County, Iowa"
"http://dbpedia.org/resource/Polk_County,_Iowa","Polk County, Iowa"
"http://dbpedia.org/resource/Linn_County,_Iowa","Linn County, Iowa"
"http://dbpedia.org/resource/Johnson_County,_Iowa","Johnson County, Iowa"
"http://dbpedia.org/resource/Lake_County,_Indiana","Lake County, Indiana"
"http://dbpedia.org/resource/Marion_County,_Indiana","Marion County, Indiana"
"http://dbpedia.org/resource/Porter_County,_Indiana","Porter County, Indiana"
"http://dbpedia.org/resource/Kane_County,_Illinois","Kane County, Illinois"
"http://dbpedia.org/resource/Lake_County,_Illinois","Lake County, Illinois"
"http://dbpedia.org/resource/Allen_County,_Indiana","Allen County, Indiana"
"http://dbpedia.org/resource/Tazewell_County,_Illinois","Tazewell County, Illinois"
"http://dbpedia.org/resource/St._Clair_County,_Illinois","St. Clair County, Illinois"
"http://dbpedia.org/resource/Sangamon_County,_Illinois","Sangamon County, Illinois"
"http://dbpedia.org/resource/McLean_County,_Illinois","McLean County, Illinois"
"http://dbpedia.org/resource/Peoria_County,_Illinois","Peoria County, Illinois"
"http://dbpedia.org/resource/Madison_County,_Illinois","Madison County, Illinois"
"http://dbpedia.org/resource/McHenry_County,_Illinois","McHenry County, Illinois"
"http://dbpedia.org/resource/DuPage_County,_Illinois","DuPage County, Illinois"
http://dbpedia.org/resource/Zhejiang,Zhejiang
"http://dbpedia.org/resource/Cook_County,_Illinois","Cook County, Illinois"
"http://dbpedia.org/resource/Champaign_County,_Illinois","Champaign County, Illinois"
"http://dbpedia.org/resource/Sedona,_Arizona","Sedona, Arizona"
"http://dbpedia.org/resource/Fulton_County,_Georgia","Fulton County, Georgia"
"http://dbpedia.org/resource/Weld_County,_Colorado","Weld County, Colorado"
"http://dbpedia.org/resource/DeKalb_County,_Georgia","DeKalb County, Georgia"
"http://dbpedia.org/resource/Gwinnett_County,_Georgia","Gwinnett County, Georgia"
"http://dbpedia.org/resource/Cobb_County,_Georgia","Cobb County, Georgia"
"http://dbpedia.org/resource/Chatham_County,_Georgia","Chatham County, Georgia"
http://dbpedia.org/resource/Blow_(film),Blow (film)
"http://dbpedia.org/resource/Eagle_County,_Colorado","Eagle County, Colorado"
"http://dbpedia.org/resource/Larimer_County,_Colorado","Larimer County, Colorado"
"http://dbpedia.org/resource/Jefferson_County,_Colorado","Jefferson County, Colorado"
"http://dbpedia.org/resource/El_Paso_County,_Colorado","El Paso County, Colorado"
"http://dbpedia.org/resource/Boulder_County,_Colorado","Boulder County, Colorado"
"http://dbpedia.org/resource/Arapahoe_County,_Colorado","Arapahoe County, Colorado"
http://dbpedia.org/resource/Picardy,Picardy
http://dbpedia.org/resource/Tori_Spelling,Tori Spelling
http://dbpedia.org/resource/John_F._Kennedy_International_Airport,John F. Kennedy International Airport
"http://dbpedia.org/resource/Pulaski_County,_Arkansas","Pulaski County, Arkansas"
http://dbpedia.org/resource/Sun_Ra,Sun Ra
http://dbpedia.org/resource/Kelly_Osbourne,Kelly Osbourne
http://dbpedia.org/resource/Die_Hard,Die Hard
http://dbpedia.org/resource/Lufthansa,Lufthansa
http://dbpedia.org/resource/Fred_Zinnemann,Fred Zinnemann
http://dbpedia.org/resource/Slash_(musician),Slash (musician)
http://dbpedia.org/resource/Doctor_Zhivago_(film),Doctor Zhivago (film)
http://dbpedia.org/resource/County_Limerick,County Limerick
http://dbpedia.org/resource/Tom_Jones_(1963_film),Tom Jones (1963 film)
"http://dbpedia.org/resource/Jefferson_Parish,_Louisiana","Jefferson Parish, Louisiana"
http://dbpedia.org/resource/Member_of_parliament,Member of parliament
http://dbpedia.org/resource/University_of_Southampton,University of Southampton
http://dbpedia.org/resource/University_of_Otago,University of Otago
http://dbpedia.org/resource/Jethro_Tull_(band),Jethro Tull (band)
http://dbpedia.org/resource/Jerry_Lee_Lewis,Jerry Lee Lewis
http://dbpedia.org/resource/Alfie_(1966_film),Alfie (1966 film)
http://dbpedia.org/resource/The_Sand_Pebbles_(film),The Sand Pebbles (film)
http://dbpedia.org/resource/Mount_Holyoke_College,Mount Holyoke College
"http://dbpedia.org/resource/Rocky_Mount,_North_Carolina","Rocky Mount, North Carolina"
http://dbpedia.org/resource/Frankfurt_(Oder),Frankfurt (Oder)
"http://dbpedia.org/resource/Hamilton,_South_Lanarkshire","Hamilton, South Lanarkshire"
http://dbpedia.org/resource/National_Gallery,National Gallery
http://dbpedia.org/resource/Michael_Chabon,Michael Chabon
http://dbpedia.org/resource/The_Byrds,The Byrds
http://dbpedia.org/resource/John_Ratzenberger,John Ratzenberger
http://dbpedia.org/resource/Great_Yarmouth,Great Yarmouth
http://dbpedia.org/resource/Charles_Boyer,Charles Boyer
http://dbpedia.org/resource/Dogma_(film),Dogma (film)
"http://dbpedia.org/resource/Richmond,_Indiana","Richmond, Indiana"
http://dbpedia.org/resource/Butch_Cassidy_and_the_Sundance_Kid,Butch Cassidy and the Sundance Kid
http://dbpedia.org/resource/Romeo_and_Juliet_(1968_film),Romeo and Juliet (1968 film)
http://dbpedia.org/resource/Free_jazz,Free jazz
http://dbpedia.org/resource/Academy_Award_for_Best_Sound,Academy Award for Best Sound
http://dbpedia.org/resource/Rex_Harrison,Rex Harrison
"http://dbpedia.org/resource/College_Park,_Maryland","College Park, Maryland"
http://dbpedia.org/resource/Patton_(film),Patton (film)
http://dbpedia.org/resource/Airport_(1970_film),Airport (1970 film)
http://dbpedia.org/resource/Dallas_(1978_TV_series),Dallas (1978 TV series)
"http://dbpedia.org/resource/Brookline,_Massachusetts","Brookline, Massachusetts"
http://dbpedia.org/resource/Speed_(1994_film),Speed (1994 film)
http://dbpedia.org/resource/Pearl_Harbor_(film),Pearl Harbor (film)
"http://dbpedia.org/resource/Stockton,_California","Stockton, California"
"http://dbpedia.org/resource/Worcester,_Massachusetts","Worcester, Massachusetts"
http://dbpedia.org/resource/Dijon,Dijon
http://dbpedia.org/resource/Nicholas_and_Alexandra,Nicholas and Alexandra
http://dbpedia.org/resource/The_French_Connection_(film),The French Connection (film)
http://dbpedia.org/resource/This_Is_Spinal_Tap,This Is Spinal Tap
http://dbpedia.org/resource/Frederick_the_Great,Frederick the Great
http://dbpedia.org/resource/Mannheim,Mannheim
http://dbpedia.org/resource/Ipswich,Ipswich
http://dbpedia.org/resource/Chris_Elliott,Chris Elliott
http://dbpedia.org/resource/Michael_McKean,Michael McKean
http://dbpedia.org/resource/Late_Show_with_David_Letterman,Late Show with David Letterman
http://dbpedia.org/resource/Johnny_Carson,Johnny Carson
http://dbpedia.org/resource/Damon_Albarn,Damon Albarn
http://dbpedia.org/resource/Ravi_Shankar,Ravi Shankar
http://dbpedia.org/resource/Hudson_Hawk,Hudson Hawk
http://dbpedia.org/resource/Bobby_Darin,Bobby Darin
http://dbpedia.org/resource/Bonnie_Raitt,Bonnie Raitt
http://dbpedia.org/resource/Sammo_Hung,Sammo Hung
http://dbpedia.org/resource/Robert_Plant,Robert Plant
http://dbpedia.org/resource/Jerry_Herman,Jerry Herman
http://dbpedia.org/resource/Tsui_Hark,Tsui Hark
http://dbpedia.org/resource/Gatineau,Gatineau
http://dbpedia.org/resource/Denzel_Washington,Denzel Washington
http://dbpedia.org/resource/Heidelberg_University,Heidelberg University
http://dbpedia.org/resource/Emo,Emo
http://dbpedia.org/resource/Paul_Shaffer,Paul Shaffer
http://dbpedia.org/resource/Carl_Reiner,Carl Reiner
http://dbpedia.org/resource/Phil_Hartman,Phil Hartman
http://dbpedia.org/resource/Frank_Oz,Frank Oz
http://dbpedia.org/resource/Porto,Porto
http://dbpedia.org/resource/Winnipeg,Winnipeg
"http://dbpedia.org/resource/Orlando,_Florida","Orlando, Florida"
"http://dbpedia.org/resource/Terre_Haute,_Indiana","Terre Haute, Indiana"
http://dbpedia.org/resource/Quebec_City,Quebec City
"http://dbpedia.org/resource/Selma,_Alabama","Selma, Alabama"
"http://dbpedia.org/resource/Regina,_Saskatchewan","Regina, Saskatchewan"
http://dbpedia.org/resource/Mayor,Mayor
http://dbpedia.org/resource/Camel_(band),Camel (band)
http://dbpedia.org/resource/Isabelle_Adjani,Isabelle Adjani
http://dbpedia.org/resource/Children's_television_series,Children's television series
http://dbpedia.org/resource/Duisburg,Duisburg
http://dbpedia.org/resource/Vicenza,Vicenza
"http://dbpedia.org/resource/Owensboro,_Kentucky","Owensboro, Kentucky"
http://dbpedia.org/resource/Jay_and_Silent_Bob_Strike_Back,Jay and Silent Bob Strike Back
http://dbpedia.org/resource/Rod_Serling,Rod Serling
http://dbpedia.org/resource/Hamlet_(1990_film),Hamlet (1990 film)
http://dbpedia.org/resource/Kenneth_Branagh,Kenneth Branagh
http://dbpedia.org/resource/Hamlet_(1996_film),Hamlet (1996 film)
http://dbpedia.org/resource/Liev_Schreiber,Liev Schreiber
http://dbpedia.org/resource/Cannes_Film_Festival,Cannes Film Festival
http://dbpedia.org/resource/Alkmaar,Alkmaar
http://dbpedia.org/resource/Charlotte_Gainsbourg,Charlotte Gainsbourg
http://dbpedia.org/resource/Georgetown_University,Georgetown University
"http://dbpedia.org/resource/Evanston,_Illinois","Evanston, Illinois"
http://dbpedia.org/resource/Tijuana,Tijuana
http://dbpedia.org/resource/The_Family_Man,The Family Man
http://dbpedia.org/resource/Canadian_dollar,Canadian dollar
http://dbpedia.org/resource/That_Thing_You_Do!,That Thing You Do!
http://dbpedia.org/resource/The_English_Patient_(film),The English Patient (film)
http://dbpedia.org/resource/The_Goodbye_Girl,The Goodbye Girl
http://dbpedia.org/resource/Network_(film),Network (film)
http://dbpedia.org/resource/Freiburg_im_Breisgau,Freiburg im Breisgau
http://dbpedia.org/resource/The_Towering_Inferno,The Towering Inferno
http://dbpedia.org/resource/Dog_Day_Afternoon,Dog Day Afternoon
http://dbpedia.org/resource/Jimmy_Page,Jimmy Page
http://dbpedia.org/resource/Peninsular_War,Peninsular War
http://dbpedia.org/resource/Dell,Dell
http://dbpedia.org/resource/John_Hughes_(filmmaker),John Hughes (filmmaker)
http://dbpedia.org/resource/Dana_Carvey,Dana Carvey
